run_name	project	inverse_formulation	train_total_loss	test_total_loss	train_mae	test_mae	data_sha256	predictions_sha256
apcardiac1d-observation-noise-absolute	apcardiac1d	absolute	1.077318	17.8063	0.05709249486093	0.06212812342093	f3853785074f9b12b3cc1a7b92743e9e78454688c8470504b54850917d93db84	659d7417cb859b67f3403f9653cb4d03f417c04f9c1bb01f2caf7b0d6678df44
apcardiac1d-observation-noise-reference-delta	apcardiac1d	reference_delta	19.53602	17.76075	0.23694201642092996	0.13964273602092997	e1f95cde4a4dbe13ea61415f982c7297dc55e1589f65766f123c988d29de3f64	bc7fff162924d32c5df097be60753c6ebff3106a12ddfa2a3f995eaeea92a4e6
