status,project,preset,grid_profile,active_params,model,seed,n_samples,n_refs,radius_pct,n_sensors,observation_mode,noise,observation_noise,observation_event_noise_mode,observation_event_noise,epochs,learning_rate,batch_size,hidden_dim,residual_form,formulation,device,test_mae,active_test_mae,active_params_detected,param1_mae,param2_mae,active_param1_mae,active_param2_mae,data_loss,physics_loss,total_loss,train_observation_active_fraction,test_observation_active_fraction,train_observation_active_fraction_gt_0p5,test_observation_active_fraction_gt_0p5,train_observation_events_per_sample,test_observation_events_per_sample,train_observation_events_per_sample_gt_0p5,test_observation_events_per_sample_gt_0p5,test_observation_first_active_index,test_observation_first_active_index_gt_0p5,test_model_event_abs_mean,test_model_spike_mean,test_model_spike_active_fraction_gt_0p5,test_model_spike_count_per_sample,early_active_test_mae_25,early_active_test_mae_50,early_active_test_mae_75,run_hash,run_dir
complete,fhncardiac2d,Kaba2022High2D,full,"a,d,gamma",convmulti,1234,96,0,1,3,default,0,0,none,0,300,0.001,16,20,strong,absolute,cpu,0.00103129657793,0.00206259308135,"0,2,4",0.000756582856298,0,0.000756582856298,0.00484463230513,0.62241846323,0,0.62241846323,0.878502632456,0.878651462489,0.0667604084964,0.0667103112254,110707.144737,110725.9,8413.01315789,8406.7,2345.7,3725.5,,,,,,,,367eac975971,/home/ahlk/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/fhncardiac2d-kaba2022high-full-locality-e300-n96-s5-ms4/fhncardiac2d/preset-kaba2022high2d/grid-full/active-a-d-gamma/convmulti/seed-1234/run-367eac975971
complete,fhncardiac2d,Kaba2022High2D,full,"a,d,gamma",convmulti,1234,96,0,1,3,default,0.01,0,none,0,300,0.001,16,20,strong,absolute,cpu,0.00103583447143,0.00207166886834,"0,2,4",0.000776984692244,0,0.000776984692244,0.00485050219585,0.631888091564,0,0.631888091564,1,1,0.06675017604,0.0667063435382,126018,126018,8411.72368421,8406.2,0,3725.25,,,,,,,,4cc4fa3ea186,/home/ahlk/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/fhncardiac2d-kaba2022high-full-locality-e300-n96-s5-ms4/fhncardiac2d/preset-kaba2022high2d/grid-full/active-a-d-gamma/convmulti/seed-1234/run-4cc4fa3ea186
complete,fhncardiac2d,Kaba2022High2D,full,"a,d,gamma",convmulti,1234,96,0,1,5,default,0,0,none,0,300,0.001,16,20,strong,absolute,cpu,0.00103007485662,0.00206014963873,"0,2,4",0.000782376021267,0,0.000782376021267,0.00481655851744,0.630614519119,0,0.630614519119,0.895678286561,0.895804456506,0.0672262609101,0.0671775460648,313532.184211,313576.35,23532.5526316,23515.5,2345.7,3725.5,,,,,,,,f7e3b140fabc,/home/ahlk/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/fhncardiac2d-kaba2022high-full-locality-e300-n96-s5-ms4/fhncardiac2d/preset-kaba2022high2d/grid-full/active-a-d-gamma/convmulti/seed-1234/run-f7e3b140fabc
complete,fhncardiac2d,Kaba2022High2D,full,"a,d,gamma",convmulti,1234,96,0,1,5,default,0.01,0,none,0,300,0.001,16,20,strong,absolute,cpu,0.00103574291439,0.00207148575427,"0,2,4",0.0007837148906,0,0.0007837148906,0.00487633303545,0.617675900459,0,0.617675900459,1,1,0.0672211488584,0.0671742608199,350050,350050,23530.7631579,23514.35,0,3725.25,,,,,,,,2d7ead44d714,/home/ahlk/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/fhncardiac2d-kaba2022high-full-locality-e300-n96-s5-ms4/fhncardiac2d/preset-kaba2022high2d/grid-full/active-a-d-gamma/convmulti/seed-1234/run-2d7ead44d714
complete,fhncardiac2d,Kaba2022High2D,full,"a,d,gamma",convmulti,1234,96,0,2,3,default,0,0,none,0,300,0.001,16,20,strong,absolute,cpu,0.00198433072854,0.00396866138258,"0,2,4",0.00102284364882,0,0.00102284364882,0.0102069637327,0.477919518948,0,0.477919518948,0.878403127039,0.878696297354,0.0669122247365,0.0668079163294,110694.605263,110731.55,8432.14473684,8419,2344.6,3723.4,,,,,,,,661e9460a2fa,/home/ahlk/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/fhncardiac2d-kaba2022high-full-locality-e300-n96-s5-ms4/fhncardiac2d/preset-kaba2022high2d/grid-full/active-a-d-gamma/convmulti/seed-1234/run-661e9460a2fa
complete,fhncardiac2d,Kaba2022High2D,full,"a,d,gamma",convmulti,1234,96,0,2,3,default,0.01,0,none,0,300,0.001,16,20,strong,absolute,cpu,0.00200943553283,0.00401887099116,"0,2,4",0.0010737328258,0,0.0010737328258,0.0103380850105,0.481313705444,0,0.481313705444,1,1,0.0669041849494,0.0668122807853,126018,126018,8431.13157895,8419.55,0,3723.25,,,,,,,,482cff877169,/home/ahlk/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/fhncardiac2d-kaba2022high-full-locality-e300-n96-s5-ms4/fhncardiac2d/preset-kaba2022high2d/grid-full/active-a-d-gamma/convmulti/seed-1234/run-482cff877169
complete,fhncardiac2d,Kaba2022High2D,full,"a,d,gamma",convmulti,1234,96,0,2,5,default,0,0,none,0,300,0.001,16,20,strong,absolute,cpu,0.00194901930947,0.00389803854443,"0,2,4",0.000856557270856,0,0.000856557270856,0.0103925934581,0.436026841402,0,0.436026841402,0.895587622821,0.895841879731,0.067381765011,0.067273818026,313500.447368,313589.45,23586.9868421,23549.2,2344.6,3723.4,,,,,,,,fe18a7f6fb9e,/home/ahlk/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/fhncardiac2d-kaba2022high-full-locality-e300-n96-s5-ms4/fhncardiac2d/preset-kaba2022high2d/grid-full/active-a-d-gamma/convmulti/seed-1234/run-fe18a7f6fb9e
complete,fhncardiac2d,Kaba2022High2D,full,"a,d,gamma",convmulti,1234,96,0,2,5,default,0.01,0,none,0,300,0.001,16,20,strong,absolute,cpu,0.00199011440253,0.00398022873055,"0,2,4",0.000864314469509,0,0.000864314469509,0.0106359949855,0.445610016584,0,0.445610016584,1,1,0.067376690548,0.0672701042708,350050,350050,23585.2105263,23547.9,0,3723.25,,,,,,,,ea3e207568fa,/home/ahlk/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/fhncardiac2d-kaba2022high-full-locality-e300-n96-s5-ms4/fhncardiac2d/preset-kaba2022high2d/grid-full/active-a-d-gamma/convmulti/seed-1234/run-ea3e207568fa
complete,fhncardiac2d,Kaba2022High2D,full,"a,d,gamma",convmulti,1234,96,1,1,3,default,0,0,none,0,300,0.001,16,20,strong,reference_delta,cpu,3.08269231585e-05,6.16537718112e-05,"0,2,4",2.11893212735e-05,0,2.11893212735e-05,0.000150207499677,0.000486796459882,0,0.000486796459882,0.891214117639,0.890472109427,0.100035029009,0.100003570918,262054.381579,261836.2,29414.5,29405.25,2347,3728,,,,,,,,258070e80947,/home/ahlk/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/fhncardiac2d-kaba2022high-full-locality-e300-n96-s5-ms4/fhncardiac2d/preset-kaba2022high2d/grid-full/active-a-d-gamma/convmulti/seed-1234/run-258070e80947
complete,fhncardiac2d,Kaba2022High2D,full,"a,d,gamma",convmulti,1234,96,1,1,3,default,0.01,0,none,0,300,0.001,16,20,strong,reference_delta,cpu,0.000447346114836,0.000894692155166,"0,2,4",0.000279401987333,0,0.000279401987333,0.00227815394769,0.0990043729544,0,0.0990043729544,0.947963216139,0.947963216139,0.100035342248,0.100004761225,278741,278741,29414.5921053,29405.6,2347,3728,,,,,,,,585d20621519,/home/ahlk/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/fhncardiac2d-kaba2022high-full-locality-e300-n96-s5-ms4/fhncardiac2d/preset-kaba2022high2d/grid-full/active-a-d-gamma/convmulti/seed-1234/run-585d20621519
