status,project,preset,grid_profile,active_params,model,seed,n_samples,n_refs,radius_pct,n_sensors,observation_mode,noise,observation_noise,observation_event_noise_mode,observation_event_noise,epochs,learning_rate,batch_size,hidden_dim,residual_form,formulation,inverse_direction_kind,inverse_direction_index,inverse_active_dimension,inverse_regularization_lambda,device,training_time_seconds,evaluation_time_seconds,test_mae,active_test_mae,active_params_detected,param1_mae,param2_mae,active_param1_mae,active_param2_mae,data_loss,physics_loss,total_loss,train_observation_active_fraction,test_observation_active_fraction,train_observation_active_fraction_gt_0p5,test_observation_active_fraction_gt_0p5,train_observation_events_per_sample,test_observation_events_per_sample,train_observation_events_per_sample_gt_0p5,test_observation_events_per_sample_gt_0p5,test_observation_first_active_index,test_observation_first_active_index_gt_0p5,test_model_event_abs_mean,test_model_spike_mean,test_model_spike_active_fraction_gt_0p5,test_model_spike_count_per_sample,test_abs_field_error_median,test_rel_field_error_median,test_rel_field_error_max,test_forward_linear_error_median,test_forward_linear_error_max,test_forward_quadratic_error_median,test_forward_quadratic_error_max,test_observed_forward_residual_median,test_observed_forward_residual_max,test_observed_forward_residual_mse,test_clean_forward_residual_median,test_clean_forward_residual_max,test_clean_forward_residual_mse,test_observation_noise_floor_median,test_observation_noise_floor_max,test_observation_noise_floor_mse,early_active_test_mae_25,early_active_test_mae_50,early_active_test_mae_75,run_hash,run_dir
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,1234,32,0,10,0,default,0,1e-05,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0.0001,cpu,0.518043274,5.737999345e-06,3.54221253954e-05,5.31331880931e-05,"0,2",1.69989503091e-05,0,1.69989503091e-05,8.92674258772e-05,5.83736342159e-09,3.4328464118e-08,4.01658275396e-08,1,1,0.8888,0.888571428571,200,200,177.76,177.714285714,0,0,,,,,,,,0.00200914944269,0.00739800271393,0.000157509875496,0.00030688303188,0.000139616405078,0.000309527675514,3.4328464118e-08,5.37801781571e-05,0.000266472572633,1.59117840332e-08,0.000136933756038,0.000145979917099,1.89790721958e-08,,,,77427901da8c,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-1234/run-77427901da8c
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,1234,32,0,10,0,default,0,1e-05,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0.01,cpu,0.490118232,5.82599932386e-06,0.00112754693181,0.00169132039772,"0,2",0.000282203811992,0,0.000282203811992,0.00310043698344,4.39339301902e-06,3.66719929857e-06,8.06059231759e-06,1,1,0.8888,0.888571428571,200,200,177.76,177.714285714,0,0,,,,,,,,0.00200914944269,0.00739800271393,0.000157509875496,0.00030688303188,0.00189564961332,0.00257178049735,3.66719929857e-06,0.00189694548336,0.00255513398376,3.63668845675e-06,0.000136933756038,0.000145979917099,1.89790721958e-08,,,,b2fbd651af88,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-1234/run-b2fbd651af88
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,1234,32,0,10,0,default,0,0.0001,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0,cpu,0.515163915999,5.72499993723e-06,8.3998654928e-05,0.000125997982392,"0,2",3.18234382234e-05,0,3.18234382234e-05,0.00022017252656,2.517133122e-08,1.89912791925e-06,1.92429925047e-06,1,1,0.8888,0.888571428571,200,200,177.76,177.714285714,0,0,,,,,,,,0.00248154944663,0.00759937143019,0.00139307478654,0.00147400887402,0.00136988991081,0.00148232222845,1.89912791925e-06,0.000170139791263,0.000281710591306,3.90306308695e-08,0.00136933756038,0.00145979917099,1.89790721958e-06,,,,36b304a7142c,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-1234/run-36b304a7142c
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,1234,32,0,10,0,default,0,0.0001,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-10,cpu,0.514932358,6.72100031807e-06,8.39986506119e-05,0.000125997975918,"0,2",3.18234360475e-05,0,3.18234360475e-05,0.000220172515788,2.51713263718e-08,1.89912791596e-06,1.92429924234e-06,1,1,0.8888,0.888571428571,200,200,177.76,177.714285714,0,0,,,,,,,,0.00248154944663,0.00759937143019,0.00139307478654,0.00147400887402,0.00136988990798,0.0014823222278,1.89912791596e-06,0.000170139795826,0.000281710564573,3.9030626322e-08,0.00136933756038,0.00145979917099,1.89790721958e-06,,,,1051b0f214e8,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-1234/run-1051b0f214e8
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,1234,32,0,10,0,default,0,0.0001,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-08,cpu,0.501705971,6.73300019116e-06,8.3998223327e-05,0.000125997334991,"0,2",3.18232206366e-05,0,3.18232206366e-05,0.000220171449344,2.51708463991e-08,1.8991275905e-06,1.9242984369e-06,1,1,0.8888,0.888571428571,200,200,177.76,177.714285714,0,0,,,,,,,,0.00248154944663,0.00759937143019,0.00139307478654,0.00147400887402,0.00136988962811,0.00148232216474,1.8991275905e-06,0.000170140247573,0.0002817079181,3.90301761296e-08,0.00136933756038,0.00145979917099,1.89790721958e-06,,,,fee956782080,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-1234/run-fee956782080
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,1234,32,0,10,0,default,0,0.0001,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-06,cpu,0.517589927,4.19759999204e-05,8.3955494959e-05,0.000125933242438,"0,2",3.18016796175e-05,0,3.18016796175e-05,0.00022006480526,2.5122899789e-08,1.89909508675e-06,1.92421798653e-06,1,1,0.8888,0.888571428571,200,200,177.76,177.714285714,0,0,,,,,,,,0.00248154944663,0.00759937143019,0.00139307478654,0.00147400887402,0.00136986166908,0.00148231587062,1.89909508675e-06,0.000170185498714,0.000281443282887,3.89851990166e-08,0.00136933756038,0.00145979917099,1.89790721958e-06,,,,867922df6a42,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-1234/run-867922df6a42
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,1234,32,0,10,0,default,0,0.0001,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0.0001,cpu,0.513950051,6.0009997469e-06,7.9683877829e-05,0.000119525816744,"0,2",2.96483053756e-05,0,2.96483053756e-05,0.000209403328111,2.08343940131e-08,1.8962654701e-06,1.91709986412e-06,1,1,0.8888,0.888571428571,200,200,177.76,177.714285714,0,0,,,,,,,,0.00248154944663,0.00759937143019,0.00139307478654,0.00147400887402,0.00136734572816,0.00148181934436,1.8962654701e-06,0.000175453164833,0.000255113632738,3.49085899274e-08,0.00136933756038,0.00145979917099,1.89790721958e-06,,,,6078124d039f,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-1234/run-6078124d039f
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,1234,32,0,10,0,default,0,0.0001,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0.01,cpu,0.527607352999,5.69799976802e-06,0.00112879483655,0.00169319225482,"0,2",0.0002841130174,0,0.0002841130174,0.00310227149225,4.29798648597e-06,5.5315564204e-06,9.82954290637e-06,1,1,0.8888,0.888571428571,200,200,177.76,177.714285714,0,0,,,,,,,,0.00248154944663,0.00759937143019,0.00139307478654,0.00147400887402,0.0023840920994,0.00292848217776,5.5315564204e-06,0.00195759951592,0.00247534872839,3.54886690296e-06,0.00136933756038,0.00145979917099,1.89790721958e-06,,,,a854acd861fc,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-1234/run-a854acd861fc
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,2025,32,0,2,0,default,0,0,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0,cpu,0.481922722,5.65999926039e-06,3.36127056548e-07,5.04190584822e-07,"0,2",1.62006521626e-07,0,1.62006521626e-07,8.46374648018e-07,5.07706627334e-13,1.18370131875e-12,1.69140794609e-12,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,8.30584401246e-05,0.000304333307578,7.39794081889e-07,2.29144657105e-06,6.42516193562e-07,2.28364678235e-06,1.18370131875e-12,6.42516193562e-07,2.28364678235e-06,1.18370131875e-12,0,0,0,,,,934502b19cce,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-2025/run-934502b19cce
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,2025,32,0,2,0,default,0,0,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-10,cpu,0.451183347,5.81200038141e-06,3.36124609225e-07,5.04186913838e-07,"0,2",1.62005895207e-07,0,1.62005895207e-07,8.46367932469e-07,5.07700647613e-13,1.18369613524e-12,1.69139678286e-12,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,8.30584401246e-05,0.000304333307578,7.39794081889e-07,2.29144657105e-06,6.42511134608e-07,2.28364612944e-06,1.18369613524e-12,6.42511134608e-07,2.28364612944e-06,1.18369613524e-12,0,0,0,,,,671bc2588ff4,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-2025/run-671bc2588ff4
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,2025,32,0,2,0,default,0,0,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-08,cpu,0.458504432,5.887000043e-06,3.35882323975e-07,5.03823485963e-07,"0,2",1.61943883668e-07,0,1.61943883668e-07,8.45703088258e-07,5.07108865255e-13,1.18318340332e-12,1.69029226858e-12,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,8.30584401246e-05,0.000304333307578,7.39794081889e-07,2.29144657105e-06,6.42010463127e-07,2.28358161349e-06,1.18318340332e-12,6.42010463127e-07,2.28358161349e-06,1.18318340332e-12,0,0,0,,,,e46a7e1f0aaa,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-2025/run-e46a7e1f0aaa
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,2025,32,0,2,0,default,0,0,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-06,cpu,0.510038242,6.41599945084e-06,3.11797203886e-07,4.6769580583e-07,"0,2",1.55742744859e-07,0,1.55742744859e-07,7.796488668e-07,4.50021052454e-13,1.13361412805e-12,1.5836351805e-12,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,8.30584401246e-05,0.000304333307578,7.39794081889e-07,2.29144657105e-06,5.91950367834e-07,2.27744704544e-06,1.13361412805e-12,5.91950367834e-07,2.27744704544e-06,1.13361412805e-12,0,0,0,,,,38934a18c9bd,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-2025/run-38934a18c9bd
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,2025,32,0,2,0,default,0,0,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0.0001,cpu,0.513128891999,6.66699997964e-06,2.11029895115e-06,3.16544842673e-06,"0,2",4.64155066001e-07,0,4.64155066001e-07,5.86674178745e-06,1.56301551059e-11,1.32052109202e-11,2.88353660261e-11,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,8.30584401246e-05,0.000304333307578,7.39794081889e-07,2.29144657105e-06,4.15211425334e-06,4.81189203295e-06,1.32052109202e-11,4.15211425334e-06,4.81189203295e-06,1.32052109202e-11,0,0,0,,,,466800ee62a1,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-2025/run-466800ee62a1
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,2025,32,0,2,0,default,0,0,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0.01,cpu,0.519403398,7.38400012779e-06,0.000235713645914,0.000353570468871,"0,2",6.03702297706e-05,0,6.03702297706e-05,0.000646770707972,1.95881999488e-07,1.59665917668e-07,3.55547917156e-07,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,8.30584401246e-05,0.000304333307578,7.39794081889e-07,2.29144657105e-06,0.000373027628751,0.00056729387816,1.59665917668e-07,0.000373027628751,0.00056729387816,1.59665917668e-07,0,0,0,,,,82731c4a8fe8,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-2025/run-82731c4a8fe8
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,2025,32,0,2,0,default,0,1e-06,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0,cpu,0.526650985999,6.47500019113e-06,1.11497469293e-06,1.6724620394e-06,"0,2",2.54000382441e-07,0,2.54000382441e-07,3.09092369636e-06,4.08932847609e-12,2.02949504818e-10,2.07038833294e-10,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,8.33013107271e-05,0.000305657766193,1.44952891828e-05,1.55901398818e-05,1.43972417871e-05,1.54669182727e-05,2.02949504818e-10,1.74238590797e-06,3.36564740757e-06,4.41170772797e-12,1.44946870257e-05,1.54706058334e-05,2.04284501069e-10,,,,05cde2f21669,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-2025/run-05cde2f21669
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,2025,32,0,2,0,default,0,1e-06,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-10,cpu,0.4995552,6.16400029685e-06,1.11497304394e-06,1.67245956592e-06,"0,2",2.5399975599e-07,0,2.5399975599e-07,3.09091937584e-06,4.08931478702e-12,2.02949499718e-10,2.07038814505e-10,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,8.33013107271e-05,0.000305657766193,1.44952891828e-05,1.55901398818e-05,1.43972417841e-05,1.54669178815e-05,2.02949499718e-10,1.74238614488e-06,3.3656417848e-06,4.41169626975e-12,1.44946870257e-05,1.54706058334e-05,2.04284501069e-10,,,,d556c6b7f6a2,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-2025/run-d556c6b7f6a2
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,2025,32,0,2,0,default,0,1e-06,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-08,cpu,0.49042147,6.09099970461e-06,1.11480979659e-06,1.67221469489e-06,"0,2",2.53937740867e-07,0,2.53937740867e-07,3.09049164891e-06,4.08795978258e-12,2.02948986932e-10,2.07036946715e-10,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,8.33013107271e-05,0.000305657766193,1.44952891828e-05,1.55901398818e-05,1.43972417841e-05,1.5466878988e-05,2.02948986932e-10,1.74240954895e-06,3.36508540543e-06,4.41056232369e-12,1.44946870257e-05,1.54706058334e-05,2.04284501069e-10,,,,23dd07b5c3b6,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-2025/run-23dd07b5c3b6
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,2025,32,0,2,0,default,0,1e-06,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-06,cpu,0.493818561,5.76599995838e-06,1.09848511794e-06,1.6477276769e-06,"0,2",2.47736249293e-07,0,2.47736249293e-07,3.04771910452e-06,3.95455030317e-12,2.02899402998e-10,2.06853953301e-10,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,8.33013107271e-05,0.000305657766193,1.44952891828e-05,1.55901398818e-05,1.43972414203e-05,1.54630987209e-05,2.02899402998e-10,1.74475587505e-06,3.30949326676e-06,4.29887180048e-12,1.44946870257e-05,1.54706058334e-05,2.04284501069e-10,,,,65c099b765f6,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-2025/run-65c099b765f6
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,2025,32,0,2,0,default,0,1e-06,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0.0001,cpu,0.477857938999,5.4120000641e-06,1.9913671876e-06,2.9870507814e-06,"0,2",4.80602239878e-07,0,4.80602239878e-07,5.49349932293e-06,1.15080061185e-11,2.14971805312e-10,2.26479811431e-10,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,8.33013107271e-05,0.000305657766193,1.44952891828e-05,1.55901398818e-05,1.45718982113e-05,1.61620271724e-05,2.14971805312e-10,3.03048229479e-06,4.73626942695e-06,1.01628832956e-11,1.44946870257e-05,1.54706058334e-05,2.04284501069e-10,,,,5ab864d1b07f,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-2025/run-5ab864d1b07f
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,2025,32,0,2,0,default,0,1e-06,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0.01,cpu,0.465428496001,6.06400044489e-06,0.000235322447148,0.000352983670723,"0,2",6.02816772865e-05,0,6.02816772865e-05,0.000645685664159,1.95167297804e-07,1.59888920636e-07,3.5505621844e-07,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,8.33013107271e-05,0.000305657766193,1.44952891828e-05,1.55901398818e-05,0.000373201819704,0.00056756131832,1.59888920636e-07,0.00037403500637,0.000565306799594,1.59085184809e-07,1.44946870257e-05,1.54706058334e-05,2.04284501069e-10,,,,2f17f2f0c1f2,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-2025/run-2f17f2f0c1f2
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,2025,32,0,2,0,default,0,1e-05,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0,cpu,0.472676802,6.44500050839e-06,8.66616032047e-06,1.29992404807e-05,"0,2",2.00881028405e-06,0,2.00881028405e-06,2.39896706774e-05,2.26963211323e-10,2.01777519494e-08,2.04047151607e-08,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,0.000157822948783,0.000338943961133,0.000144947469697,0.000154784263024,0.000143972391923,0.000154294026355,2.01777519494e-08,1.67837046312e-05,2.3164747997e-05,2.60202736169e-10,0.000144946870257,0.000154706058334,2.04284501069e-08,,,,1ecff7d9259a,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-2025/run-1ecff7d9259a
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,2025,32,0,2,0,default,0,1e-05,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-10,cpu,0.460920098,6.330999895e-06,8.66615873952e-06,1.29992381093e-05,"0,2",2.0088098694e-06,0,2.0088098694e-06,2.39896663492e-05,2.26963128111e-10,2.0177751945e-08,2.04047150732e-08,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,0.000157822948783,0.000338943961133,0.000144947469697,0.000154784263024,0.000143972391937,0.000154294026322,2.0177751945e-08,1.67837044772e-05,2.31647424626e-05,2.60202668108e-10,0.000144946870257,0.000154706058334,2.04284501069e-08,,,,8c77ea36d1ee,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-2025/run-8c77ea36d1ee
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,2025,32,0,2,0,default,0,1e-05,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-08,cpu,0.463416373,6.28099951427e-06,8.66600222569e-06,1.29990033385e-05,"0,2",2.00876881786e-06,0,2.00876881786e-06,2.39892378592e-05,2.26954890382e-10,2.01777514304e-08,2.04047063208e-08,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,0.000157822948783,0.000338943961133,0.000144947469697,0.000154784263024,0.000143972391935,0.000154294022409,2.01777514304e-08,1.67836890846e-05,2.31641946424e-05,2.60195931898e-10,0.000144946870257,0.000154706058334,2.04284501069e-08,,,,24c14b86123d,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-2025/run-24c14b86123d
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,2025,32,0,2,0,default,0,1e-05,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-06,cpu,0.489115374,6.52699964121e-06,8.65035089982e-06,1.29755263497e-05,"0,2",2.00466367766e-06,0,2.00466367766e-06,2.39463890218e-05,2.26133213383e-10,2.01777017138e-08,2.04038349272e-08,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,0.000157822948783,0.000338943961133,0.000144947469697,0.000154784263024,0.00014397239189,0.000154293642749,2.01777017138e-08,1.67821499873e-05,2.31094217296e-05,2.59524020015e-10,0.000144946870257,0.000154706058334,2.04284501069e-08,,,,a2e3da1ded6e,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-2025/run-a2e3da1ded6e
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,2025,32,0,2,0,default,0,1e-05,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0.0001,cpu,0.479221869999,6.79599997966e-06,7.16369723821e-06,1.07455458573e-05,"0,2",1.81079155527e-06,0,1.81079155527e-06,1.96803001594e-05,1.64909387683e-10,2.01897813598e-08,2.03546907475e-08,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,0.000157822948783,0.000338943961133,0.000144947469697,0.000154784263024,0.000143972471205,0.000154365307117,2.01897813598e-08,1.53558252976e-05,1.77495282226e-05,2.09406810379e-10,0.000144946870257,0.000154706058334,2.04284501069e-08,,,,e0048aa96858,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-2025/run-e0048aa96858
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,2025,32,0,2,0,default,0,1e-05,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0.01,cpu,0.469102841001,1.02220001281e-05,0.000232120391396,0.000348180587094,"0,2",5.96032404107e-05,0,5.96032404107e-05,0.000636757933777,1.88912477425e-07,1.80055047505e-07,3.6896752493e-07,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,0.000157822948783,0.000338943961133,0.000144947469697,0.000154784263024,0.0003930243016,0.000587321255089,1.80055047505e-07,0.000383191992947,0.000553154377708,1.54074503353e-07,0.000144946870257,0.000154706058334,2.04284501069e-08,,,,74fb3535b52e,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-2025/run-74fb3535b52e
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,2025,32,0,2,0,default,0,0.0001,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,0,cpu,0.493957726,5.89299997955e-06,8.43227942225e-05,0.000126484191334,"0,2",1.99942865476e-05,0,1.99942865476e-05,0.00023297409612,2.13280325861e-08,2.0176577011e-06,2.03898573368e-06,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,0.00144995044324,0.00155809249806,0.00144946930173,0.00154713462889,0.0014397237984,0.00154290251648,2.0176577011e-06,0.000167799874621,0.000221203889203,2.52656745405e-08,0.00144946870257,0.00154706058334,2.04284501069e-06,,,,b44b3dda3004,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-2025/run-b44b3dda3004
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,2025,32,0,2,0,default,0,0.0001,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-10,cpu,0.463346998,6.57599957776e-06,8.43227926143e-05,0.000126484188921,"0,2",1.99942861281e-05,0,1.99942861281e-05,0.000232974091715,2.13280317939e-08,2.01765770108e-06,2.03898573288e-06,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,0.00144995044324,0.00155809249806,0.00144946930173,0.00154713462889,0.0014397237984,0.00154290251648,2.01765770108e-06,0.000167799874421,0.000221203883623,2.52656738951e-08,0.00144946870257,0.00154706058334,2.04284501069e-06,,,,8137d8a92f3c,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-2025/run-8137d8a92f3c
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,2025,32,0,2,0,default,0,0.0001,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-08,cpu,0.478838756,6.12999974692e-06,8.43226333981e-05,0.000126483950097,"0,2",1.99942445979e-05,0,1.99942445979e-05,0.000232973655596,2.13279533704e-08,2.01765770057e-06,2.03898565394e-06,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,0.00144995044324,0.00155809249806,0.00144946930173,0.00154713462889,0.00143972379841,0.00154290251608,2.01765770057e-06,0.000167799854522,0.000221203331141,2.52656100176e-08,0.00144946870257,0.00154706058334,2.04284501069e-06,,,,81529aee831b,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-2025/run-81529aee831b
complete,lando1d,default,full,"alpha,gamma",regularized_quadratic,2025,32,0,2,0,default,0,0.0001,none,0,1,0.001,-1,8,strong,absolute,diagonal,0,2,1e-06,cpu,0.485258279,1.62930000442e-05,8.43067118324e-05,0.000126460067749,"0,2",1.99900915901e-05,0,1.99900915901e-05,0.000232930043907,2.13201131631e-08,2.0176576495e-06,2.03897776266e-06,1,1,0.8884,0.89,200,200,177.68,178,0,0,,,,,,,,0.00144995044324,0.00155809249806,0.00144946930173,0.00154713462889,0.00143972379839,0.00154290247735,2.0176576495e-06,0.000167797864612,0.000221148083986,2.52592240154e-08,0.00144946870257,0.00154706058334,2.04284501069e-06,,,,30ad065f7140,output/results/heart_problem/matrix/inv-man-lando1d-block1-method-comparison-ms2/lando1d/preset-default/grid-full/active-alpha-gamma/regularized-quadratic/seed-2025/run-30ad065f7140
