run_name	project	inverse_formulation	train_total_loss	test_total_loss	train_mae	test_mae	data_sha256	predictions_sha256
fhncardiac2d-observation-noise-absolute	fhncardiac2d	absolute	1.050328	5.232876	0.0061634369235174	0.0103144147235174	acd07d0b693b91275954d2a3ff56718775e673273ff0ed6db08d61b90a07b3e1	38ffbb358cb220c7689dd5acd2b2ef48119a497315a4b99df0c11a93ee145b52
fhncardiac2d-observation-noise-reference-delta	fhncardiac2d	reference_delta	257.4237	19.75448	0.0733777062235174	0.0165583562235174	862721b3b865c16815ddad3a9105c66f2724b88aebb7353d17b96d9f7dc0aa65	ed42053a3fff1deb341889289fef03b8100fdc0db34e8aed2e073363f7e4de54
