run_name	project	inverse_formulation	train_total_loss	test_total_loss	train_mae	test_mae	data_sha256	predictions_sha256
activation1d-activation-map-absolute	activation1d	absolute	1.853211	2.38927	0.49624177	0.61458994	1466a6bb01fcf902498dcb3ff330e8ea0d9de4631989914f0cc9be9a74896eb3	90e4611cc5a12d937e40f75b8f5ac9722a530a557064006afe9e683b64058e70
activation1d-activation-map-reference-delta	activation1d	reference_delta	2.116124	2.933917	0.56060268	0.65723119	8bf7deff1b907403e56c64120f0c238586cb7c23d563bb96b35ee0da3eaf996f	13caa672fccb46876bfc68bf2119d7e79826f188b6c3377b79bcec11f59747dc
