status,project,preset,grid_profile,active_params,model,seed,n_refs,radius_pct,n_sensors,observation_mode,noise,observation_noise,epochs,learning_rate,batch_size,hidden_dim,residual_form,formulation,device,test_mae,active_test_mae,active_params_detected,param1_mae,param2_mae,active_param1_mae,active_param2_mae,data_loss,physics_loss,total_loss,train_observation_active_fraction,test_observation_active_fraction,train_observation_events_per_sample,test_observation_events_per_sample,test_observation_first_active_index,run_hash,run_dir
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1235,0,1,4,event_traces,0,0,100,0.001,16,64,strong,absolute,cuda,0.00187676859849,0.00187676859849,"0,1,2",0.00435434310267,0.000379955100526,0.00435434310267,0.000379955100526,0.453049689531,0.00303662521765,0.453049689531,0.0078125,0.0078125,4,4,46.0769230769,cf7e6e5fa89d,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-h64-retest-activation1d-e100-n128-ms2/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/convmultiplus/seed-1235/run-cf7e6e5fa89d
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1235,0,1,8,event_traces,0,0,100,0.001,16,64,strong,absolute,cuda,0.00171511193518,0.00171511193518,"0,1,2",0.0037306359043,0.000486822896039,0.0037306359043,0.000486822896039,0.54645884037,0.00235499115661,0.54645884037,0.0078125,0.0078125,8,8,46.0769230769,6b9fcc480710,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-h64-retest-activation1d-e100-n128-ms2/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/convmultiplus/seed-1235/run-6b9fcc480710
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1236,0,1,4,event_traces,0,0,100,0.001,16,64,strong,absolute,cuda,0.00191629365827,0.00191629365827,"0,1,2",0.00445650149676,0.000385699514798,0.00445650149676,0.000385699514798,0.454780399799,0.00305326771922,0.454780399799,0.0078125,0.0078125,4,4,46.0769230769,64d6486ee3ef,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-h64-retest-activation1d-e100-n128-ms2/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/convmultiplus/seed-1236/run-64d6486ee3ef
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1236,0,1,8,event_traces,0,0,100,0.001,16,64,strong,absolute,cuda,0.00170302056871,0.00170302056871,"0,1,2",0.00369635469845,0.000478744460746,0.00369635469845,0.000478744460746,0.537226200104,0.00232051685452,0.537226200104,0.0078125,0.0078125,8,8,46.0769230769,1875502ee6af,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-h64-retest-activation1d-e100-n128-ms2/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/convmultiplus/seed-1236/run-1875502ee6af
complete,activation1d,default,full,"s,t0,x0",snnplus,1235,0,1,4,event_traces,0,0,100,0.001,16,64,strong,absolute,cuda,0.00191502344552,0.00191502344552,"0,1,2",0.00444773115916,0.000392838014061,0.00444773115916,0.000392838014061,0.480165988207,0.00308919069357,0.480165988207,0.0078125,0.0078125,4,4,46.0769230769,38cbdf9e2f09,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-h64-retest-activation1d-e100-n128-ms2/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/snnplus/seed-1235/run-38cbdf9e2f09
complete,activation1d,default,full,"s,t0,x0",snnplus,1235,0,1,8,event_traces,0,0,100,0.001,16,64,strong,absolute,cuda,0.00172649269082,0.00172649269082,"0,1,2",0.0037043594259,0.000420544587712,0.0037043594259,0.000420544587712,0.459404349327,0.00232123211026,0.459404349327,0.0078125,0.0078125,8,8,46.0769230769,eb9b70e29b49,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-h64-retest-activation1d-e100-n128-ms2/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/snnplus/seed-1235/run-eb9b70e29b49
complete,activation1d,default,full,"s,t0,x0",snnplus,1236,0,1,4,event_traces,0,0,100,0.001,16,64,strong,absolute,cuda,0.00192221765426,0.00192221765426,"0,1,2",0.00449961010805,0.000411977695932,0.00449961010805,0.000411977695932,0.487814098597,0.00310555961914,0.487814098597,0.0078125,0.0078125,4,4,46.0769230769,109fd0e28728,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-h64-retest-activation1d-e100-n128-ms2/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/snnplus/seed-1236/run-109fd0e28728
complete,activation1d,default,full,"s,t0,x0",snnplus,1236,0,1,8,event_traces,0,0,100,0.001,16,64,strong,absolute,cuda,0.0017426123513,0.0017426123513,"0,1,2",0.00377715503706,0.000431127979289,0.00377715503706,0.000431127979289,0.471549898386,0.0024004264269,0.471549898386,0.0078125,0.0078125,8,8,46.0769230769,38f3e9743865,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-h64-retest-activation1d-e100-n128-ms2/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/snnplus/seed-1236/run-38f3e9743865
