status,project,preset,active_params,model,seed,n_refs,radius_pct,n_sensors,noise,observation_noise,epochs,learning_rate,batch_size,hidden_dim,residual_form,formulation,device,test_mae,active_test_mae,active_params_detected,param1_mae,param2_mae,active_param1_mae,active_param2_mae,data_loss,physics_loss,total_loss,run_hash,run_dir
complete,poisson1d,default,p,fnobase,1234,0,-1,0,0,0,100,0.001,16,20,strong,absolute,cuda,0.000471904440133,0.0014157133204,2,0,0,0.0014157133204,nan,1.99724877348e-06,2.21594928007e-06,4.21319782618e-06,9bbafb7d65d0,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/poisson1d-locality-default-e100-n128-strong-ms2/poisson1d/preset-default/active-p/fnobase/seed-1234/run-9bbafb7d65d0
complete,poisson1d,default,p,fnobase,1234,0,-1,0,0,0,100,0.001,16,20,weak,absolute,cuda,0.000475984267898,0.0014279528037,2,0,0,0.0014279528037,nan,2.16749026549e-06,3.01661020785e-06,5.18410070072e-06,692923a54f50,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/poisson1d-locality-default-e100-n128-strong-ms2/poisson1d/preset-default/active-p/fnobase/seed-1234/run-692923a54f50
complete,poisson1d,default,p,fnobase,1234,1,-1,0,0,0,100,0.001,16,20,strong,reference_delta,cuda,0.00061499526035,0.00184498578105,2,0,0,0.00184498578105,nan,3.43676333614e-06,4.43199178335e-06,7.86875534686e-06,0492d73680a3,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/poisson1d-locality-default-e100-n128-strong-ms2/poisson1d/preset-default/active-p/fnobase/seed-1234/run-0492d73680a3
complete,poisson1d,default,p,fnobase,1234,1,-1,0,0,0,100,0.001,16,20,weak,reference_delta,cuda,0.000796226473557,0.00238867942067,2,0,0,0.00238867942067,nan,5.21238189322e-06,7.22030017641e-06,1.24326816149e-05,902807533730,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/poisson1d-locality-default-e100-n128-strong-ms2/poisson1d/preset-default/active-p/fnobase/seed-1234/run-902807533730
complete,poisson1d,default,p,fnobase,1235,0,-1,0,0,0,100,0.001,16,20,strong,absolute,cuda,0.000620723992026,0.00186217197608,2,0,0,0.00186217197608,nan,3.54690018867e-06,3.40596534443e-06,6.95286553309e-06,f0a61ad69fd7,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/poisson1d-locality-default-e100-n128-strong-ms2/poisson1d/preset-default/active-p/fnobase/seed-1235/run-f0a61ad69fd7
complete,poisson1d,default,p,fnobase,1235,0,-1,0,0,0,100,0.001,16,20,weak,absolute,cuda,0.000615007352396,0.00184502205719,2,0,0,0.00184502205719,nan,3.68928363059e-06,4.18594754592e-06,7.87523094914e-06,29b1d3ef89be,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/poisson1d-locality-default-e100-n128-strong-ms2/poisson1d/preset-default/active-p/fnobase/seed-1235/run-29b1d3ef89be
complete,poisson1d,default,p,fnobase,1235,1,-1,0,0,0,100,0.001,16,20,strong,reference_delta,cuda,0.000668673804144,0.00200602141243,2,0,0,0.00200602141243,nan,4.43250064563e-06,6.73423801345e-06,1.11667386591e-05,eae5efadc933,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/poisson1d-locality-default-e100-n128-strong-ms2/poisson1d/preset-default/active-p/fnobase/seed-1235/run-eae5efadc933
complete,poisson1d,default,p,fnobase,1235,1,-1,0,0,0,100,0.001,16,20,weak,reference_delta,cuda,0.000683360218892,0.00205008065667,2,0,0,0.00205008065667,nan,4.74926582683e-06,8.4340254034e-06,1.31832912302e-05,c368d997ea5c,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/poisson1d-locality-default-e100-n128-strong-ms2/poisson1d/preset-default/active-p/fnobase/seed-1235/run-c368d997ea5c
complete,poisson1d,default,p,fnobase,1236,0,-1,0,0,0,100,0.001,16,20,strong,absolute,cuda,0.00128004112552,0.00384012337655,2,0,0,0.00384012337655,nan,1.296445771e-05,1.19002879728e-05,2.48647447734e-05,058462ac9ab2,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/poisson1d-locality-default-e100-n128-strong-ms2/poisson1d/preset-default/active-p/fnobase/seed-1236/run-058462ac9ab2
complete,poisson1d,default,p,fnobase,1236,0,-1,0,0,0,100,0.001,16,20,weak,absolute,cuda,0.00127966160544,0.00383898481632,2,0,0,0.00383898481632,nan,1.56104833877e-05,1.63962449733e-05,3.2006726542e-05,4a0b1080771a,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/poisson1d-locality-default-e100-n128-strong-ms2/poisson1d/preset-default/active-p/fnobase/seed-1236/run-4a0b1080771a
complete,poisson1d,default,p,fnobase,1236,1,-1,0,0,0,100,0.001,16,20,strong,reference_delta,cuda,0.00143873027446,0.00431619082339,2,0,0,0.00431619082339,nan,1.97574390768e-05,1.94749081857e-05,3.92323490814e-05,2766b3d68e8a,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/poisson1d-locality-default-e100-n128-strong-ms2/poisson1d/preset-default/active-p/fnobase/seed-1236/run-2766b3d68e8a
complete,poisson1d,default,p,fnobase,1236,1,-1,0,0,0,100,0.001,16,20,weak,reference_delta,cuda,0.00142868138439,0.00428604415316,2,0,0,0.00428604415316,nan,1.69249233295e-05,1.85667286132e-05,3.54916519427e-05,780216cbcf37,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/poisson1d-locality-default-e100-n128-strong-ms2/poisson1d/preset-default/active-p/fnobase/seed-1236/run-780216cbcf37
