run_name	project	inverse_formulation	train_total_loss	test_total_loss	train_mae	test_mae	data_sha256	predictions_sha256
fhncardiac1d-absolute	fhncardiac1d	absolute	1.252975	21.65339	0.06600386904749744	0.08192967604749746	4a29cf79f9c2081f752629ce552326a6e49203f7b10a3b728869914ae25c164a	77363fdacdef17fc87460c5eaa7f13d63bdeacb020990b2546c957809a1ccb9d
fhncardiac1d-reference-delta	fhncardiac1d	reference_delta	1.901057	21.55138	0.07599394504749744	0.09025485104749745	297d03b08cb4838dae741d74ab849bf1dcfebbeaa9eb979050c4b5435c36eddb	667708e333159370e5e2e64fcdfedb0fad1614eeea8f5c5195bcb27408e01c6d
