split,sample_index,polynomial_residual,forward_linear_error,forward_quadratic_error,observed_forward_residual,clean_forward_residual,observation_noise_floor
train,0,0.0001524797530882131,0.00015805112469048464,0.00015312875110537244,0.0001524858119297578,1.40555976259447e-05,0.0001531237899332567
train,1,0.0001381991027660633,0.0001542608650451989,0.0001388012571168287,0.0001381651316762911,1.2963063036250225e-05,0.00013882069897650035
train,2,0.0001436564874631388,0.00044327511226534093,0.00014374689629777828,0.00014362173756772776,5.101158072076941e-06,0.0001438266959729398
train,3,0.00013668272138307483,0.000325676995984881,0.00013671611262874712,0.00013688826152448154,3.0042351835366875e-06,0.00013690949359507893
train,4,0.00014395989790866014,0.0002633413837360527,0.00014530569918801823,0.0001439827093415193,1.970879353222401e-05,0.00014547665842124438
train,5,0.00013080767889056191,0.000258213945406842,0.00013142132829402302,0.00013086811363961827,1.2680266316019913e-05,0.00013150839676000285
train,6,0.00014401863240093643,0.00014423696384356944,0.00014409983259808988,0.00014401896659432733,4.826970997720817e-06,0.00014409951819571455
train,7,0.00014430115763806167,0.0003280133089069981,0.0001444917797148348,0.00014430351354340775,7.426166174362855e-06,0.00014456402319929925
train,8,0.0001362892857369836,0.00016445997496095788,0.00013636662236730978,0.00013627685096168928,4.559891686156388e-06,0.0001363466964245638
train,9,0.0001476764272420733,0.00021863641308050106,0.00014825699457186726,0.00014756719066080667,1.3168805686192008e-05,0.00014824949368828747
train,10,0.00015271296684327474,0.00019628659255532157,0.0001527545610155681,0.00015272612072129532,3.5672164761463457e-06,0.00015277494188207594
train,11,0.00014800159499884846,0.0005062386545044749,0.00014876889490368755,0.00014780828514231035,1.5097998763228856e-05,0.00014882786737422431
train,12,0.00013951542185208272,0.000166519385988517,0.00014025952657658767,0.00013951935384331273,1.4454214865879637e-05,0.0001402823165432877
train,13,0.00013812762084529655,0.0001381889101455976,0.0001385486792394083,0.0001381276682552343,1.079269443224843e-05,0.00013854820484373586
train,14,0.00015056797508308304,0.000529214431450062,0.00015064272166027045,0.00015049920257667498,4.754963002082632e-06,0.00015066015639050864
train,15,0.00013090946622561268,0.00014725160779677335,0.00013115906916482355,0.00013090214886320116,8.086351602744256e-06,0.0001311426221668782
train,16,0.00014855981494383988,0.0002483513667934442,0.00014913183622869265,0.00014855384915911062,1.3044682834140796e-05,0.00014908852627319066
train,17,0.00014328794528424145,0.0003197466933830622,0.00014345432232629039,0.0001432578355525866,6.908058355318497e-06,0.00014339923449353657
train,18,0.00012717157284360792,0.0001806973318664228,0.00012829796407574833,0.00012713717744953517,1.691597154455908e-05,0.00012816215209210174
train,19,0.00013129632813004103,0.0002405967451875612,0.0001331227658853122,0.00013129100499567175,2.196819967302111e-05,0.0001330000649359944
train,20,0.00013383272314275595,0.00015351234037937604,0.00013411733807061925,0.00013384739847716552,8.770106554116492e-06,0.00013415948163486558
train,21,0.0001427113766995437,0.00015626703137328098,0.00014406012862035997,0.0001427138098043688,1.9670190509982965e-05,0.00014407778254624834
train,22,0.00014254162991447083,0.00042633184053436824,0.0001433665586817684,0.00014273282690950757,1.5403325607611418e-05,0.00014348100701274893
train,23,0.00013511562142445806,0.0005157822163702557,0.00013568457054898502,0.0001352649673536416,1.237489763715831e-05,0.00013600106723255125
train,24,0.00013639228823320064,0.0005194775841267173,0.00013769791189054636,0.0001364623034686581,1.8920534958069574e-05,0.00013712971095979662
test,0,0.00013624159499132658,0.0002039593663818561,0.00013705297447641463,0.00013623938569118927,1.4838425497768813e-05,0.00013693375603809714
test,1,0.00012614004922745058,0.0001480807560713233,0.0001266936813566255,0.00012612544328924506,1.1814510050906608e-05,0.0001266624256010953
test,2,0.00014135990466532117,0.00019697859748859514,0.00014199487136625153,0.00014129605203697782,1.337128494250987e-05,0.0001418354540910135
test,3,0.00013499747634580458,0.00016582241545980232,0.00013652529013819076,0.00013499316180151189,2.0378209523072446e-05,0.00013656610116377958
test,4,0.0001391008856932458,0.00014699270213226537,0.00013938691369563984,0.0001391034062611559,8.92506952933657e-06,0.00013938349764154855
test,5,0.00014566501088873364,0.00034363438556457516,0.0001458997508121258,0.0001456679439105036,8.308375938185181e-06,0.00014597991709933597
test,6,0.00013579386764834577,0.0001366049964363597,0.00013621240323934852,0.00013579402141942077,1.067057302789519e-05,0.00013621229802429077
