status,project,preset,grid_profile,active_params,model,seed,n_refs,radius_pct,n_sensors,observation_mode,noise,observation_noise,observation_event_noise_mode,observation_event_noise,epochs,learning_rate,batch_size,hidden_dim,residual_form,formulation,device,test_mae,active_test_mae,active_params_detected,param1_mae,param2_mae,active_param1_mae,active_param2_mae,data_loss,physics_loss,total_loss,train_observation_active_fraction,test_observation_active_fraction,train_observation_active_fraction_gt_0p5,test_observation_active_fraction_gt_0p5,train_observation_events_per_sample,test_observation_events_per_sample,train_observation_events_per_sample_gt_0p5,test_observation_events_per_sample_gt_0p5,test_observation_first_active_index,test_observation_first_active_index_gt_0p5,test_model_event_abs_mean,test_model_spike_mean,test_model_spike_active_fraction_gt_0p5,test_model_spike_count_per_sample,early_active_test_mae_25,early_active_test_mae_50,early_active_test_mae_75,run_hash,run_dir
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1234,0,1,4,event_traces,0,0,jitter,0.01,20,0.001,16,20,strong,absolute,cuda,0.00275910500206,0.00275910500206,"0,1,2",0.0052965249193,0.000718894799704,0.0052965249193,0.000718894799704,1.17933678627,0.0039097876288,1.17933678627,0.0078125,0.0078125,0.0078125,0.0078125,4,4,4,4,46.2307692308,46.2307692308,,,,,0.00290827995365,0.00275910500206,0.00275910500206,2c8c8d1191fa,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-confirm-activation1d-e20-n64-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-01/convmultiplus/seed-1234/run-2c8c8d1191fa
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1234,0,1,4,event_traces,0,0,jitter,0.03,20,0.001,16,20,strong,absolute,cuda,0.00283696210138,0.00283696210138,"0,1,2",0.00586149059164,0.000709067483897,0.00586149059164,0.000709067483897,1.09222567081,0.00428131269291,1.09222567081,0.0078125,0.0078125,0.0078125,0.0078125,4,4,4,4,46.4615384615,46.4615384615,,,,,0.00304224107111,0.00283696210138,0.00283696210138,57d092963d7e,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-confirm-activation1d-e20-n64-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-03/convmultiplus/seed-1234/run-57d092963d7e
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1234,0,1,4,event_traces,0,0,jitter,0.05,20,0.001,16,20,strong,absolute,cuda,0.00286332670414,0.00286332670414,"0,1,2",0.00599698845168,0.000574296223965,0.00599698845168,0.000574296223965,1.03492212296,0.00468575209379,1.03492212296,0.0078125,0.0078125,0.0078125,0.0078125,4,4,4,4,46.6923076923,46.6923076923,,,,,0.00278034624557,0.00286332670414,0.00286332670414,468ed31d1c72,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-confirm-activation1d-e20-n64-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-05/convmultiplus/seed-1234/run-468ed31d1c72
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1234,0,1,4,event_traces,0,0,jitter,0.1,20,0.001,16,20,strong,absolute,cuda,0.00270733095068,0.00270733095068,"0,1,2",0.00577472393115,0.000653864412889,0.00577472393115,0.000653864412889,1.06871008873,0.00454017240554,1.06871008873,0.0078125,0.0078125,0.0078125,0.0078125,4,4,4,4,47.3076923077,47.3076923077,,,,,0.00247385074531,0.00270733095068,0.00270733095068,8ff5753e21e9,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-confirm-activation1d-e20-n64-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-1/convmultiplus/seed-1234/run-8ff5753e21e9
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1234,0,1,8,event_traces,0,0,jitter,0.01,20,0.001,16,20,strong,absolute,cuda,0.00274421883264,0.00274421883264,"0,1,2",0.00557682263881,0.000730761282109,0.00557682263881,0.000730761282109,1.17132925987,0.00414658850059,1.17132925987,0.0078125,0.0078125,0.0078125,0.0078125,8,8,8,8,45.9230769231,45.9230769231,,,,,0.00261356717538,0.00274421883264,0.00274421883264,355ae3514ded,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-confirm-activation1d-e20-n64-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-01/convmultiplus/seed-1234/run-355ae3514ded
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1234,0,1,8,event_traces,0,0,jitter,0.03,20,0.001,16,20,strong,absolute,cuda,0.00281421369866,0.00281421369866,"0,1,2",0.00576276162068,0.000712429988232,0.00576276162068,0.000712429988232,1.16930532455,0.00418365607038,1.16930532455,0.0078125,0.0078125,0.0078125,0.0078125,8,8,8,8,45.5384615385,45.5384615385,,,,,0.0027438942595,0.00281421369866,0.00281421369866,9f9d9908fd8f,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-confirm-activation1d-e20-n64-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-03/convmultiplus/seed-1234/run-9f9d9908fd8f
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1234,0,1,8,event_traces,0,0,jitter,0.05,20,0.001,16,20,strong,absolute,cuda,0.00285255439702,0.00285255439702,"0,1,2",0.00586265532543,0.000685461752079,0.00586265532543,0.000685461752079,1.13012385368,0.00437400396913,1.13012385368,0.0078125,0.0078125,0.0078125,0.0078125,8,8,8,8,45.1538461538,45.1538461538,,,,,0.0026406979823,0.00285255439702,0.00285255439702,264b6d31919f,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-confirm-activation1d-e20-n64-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-05/convmultiplus/seed-1234/run-264b6d31919f
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1234,0,1,8,event_traces,0,0,jitter,0.1,20,0.001,16,20,strong,absolute,cuda,0.00286647398176,0.00286647398176,"0,1,2",0.00570948423819,0.000688575521647,0.00570948423819,0.000688575521647,1.15707540512,0.00443341163918,1.15707540512,0.0078125,0.0078125,0.0078125,0.0078125,8,8,8,8,44.4615384615,44.4615384615,,,,,0.00274231626002,0.00286647398176,0.00286647398176,5cec003da505,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-confirm-activation1d-e20-n64-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-1/convmultiplus/seed-1234/run-5cec003da505
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1235,0,1,4,event_traces,0,0,jitter,0.01,20,0.001,16,20,strong,absolute,cuda,0.00289094540882,0.00289094540882,"0,1,2",0.0058969087512,0.000749735618403,0.0058969087512,0.000749735618403,1.29154074192,0.00509174494073,1.29154074192,0.0078125,0.0078125,0.0078125,0.0078125,4,4,4,4,45.7692307692,45.7692307692,,,,,0.00267670616563,0.00289094540882,0.00289094540882,3ad9be6d802f,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-confirm-activation1d-e20-n64-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-01/convmultiplus/seed-1235/run-3ad9be6d802f
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1235,0,1,4,event_traces,0,0,jitter,0.03,20,0.001,16,20,strong,absolute,cuda,0.00285324557143,0.00285324557143,"0,1,2",0.00550152821754,0.000750543719837,0.00550152821754,0.000750543719837,1.21875333786,0.0039671594277,1.21875333786,0.0078125,0.0078125,0.0078125,0.0078125,4,4,4,4,45.3846153846,45.3846153846,,,,,0.00265050228263,0.00285324557143,0.00285324557143,d06ebc775b6b,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-confirm-activation1d-e20-n64-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-03/convmultiplus/seed-1235/run-d06ebc775b6b
