split,sample_index,polynomial_residual,forward_linear_error,forward_quadratic_error,observed_forward_residual,clean_forward_residual,observation_noise_floor
train,0,4.233342568900043e-05,4.3748005418017355e-05,1.4721329776620569e-05,4.218725712473943e-05,3.964579943737549e-05,1.4730501562086585e-05
train,1,7.406588225870657e-05,7.599970323674769e-05,1.3783726539048115e-05,7.463396950343145e-05,7.169948740529902e-05,1.3862277913948513e-05
train,2,0.00040503308880200124,0.0004115971507072164,1.5161414260133759e-05,0.0004018103153016971,0.0004000249111603289,1.4294320174120234e-05
train,3,0.00017673719076971765,0.0002863647174559237,1.4256731213641942e-05,0.00017594957960632304,0.0001745755180830297,1.363142419576896e-05
train,4,0.0002357991041317432,0.00023625012425321175,1.4659538301450854e-05,0.00023741379039203861,0.00023662728621552873,1.4606942790455194e-05
train,5,0.00020584397391565755,0.00021297154838624253,1.4047180864942968e-05,0.00020470429166760624,0.00020333959579202994,1.388102409267554e-05
train,6,1.8677300570883406e-05,1.858811528038332e-05,1.532860363247769e-05,1.8666208913447486e-05,1.0321049056588696e-05,1.5328695707071087e-05
train,7,0.00024881095670857865,0.0002901989468351362,1.4486114160731456e-05,0.00024734187224289465,0.0002477758022887719,1.4346855725358672e-05
train,8,7.08821713038447e-05,8.967667308613669e-05,1.4594932215437354e-05,7.121316318464433e-05,7.108049201377741e-05,1.449814309001412e-05
train,9,0.00014963804882864767,0.00016824379817197773,1.5044754248943786e-05,0.0001509521910255183,0.00014926291959664126,1.4871294144189902e-05
train,10,0.0001198262614163106,0.00012610104181726207,1.344130455861705e-05,0.00012101768788287678,0.00012041495197474929,1.3458476478884296e-05
train,11,0.00037299269577079406,0.0005001362694179985,1.492470996943465e-05,0.00037571157362427637,0.00037485797168285097,1.4560010034860808e-05
train,12,8.143270481987563e-05,7.961829506249972e-05,1.3181803045536947e-05,8.111924937456454e-05,7.787076511136525e-05,1.3127874992581552e-05
train,13,1.606652814680971e-05,1.6096078663599018e-05,1.4369305030395749e-05,1.6063233193801344e-05,6.521854745388018e-06,1.436896832045766e-05
train,14,0.0004030630384097386,0.0005003393869823729,1.534752499082301e-05,0.00040001828433936133,0.00040047154728506477,1.4634298779644859e-05
train,15,5.497459088221073e-05,5.823863137598334e-05,1.3977096254466156e-05,5.511780661279828e-05,5.24156113966852e-05,1.398587848211696e-05
train,16,0.00016337639729227716,0.0002001097408940606,1.448684501495532e-05,0.0001621078221139367,0.00016117598775395009,1.4355274045854256e-05
train,17,0.00016461311894521677,0.00028896907467034925,1.3828195102744589e-05,0.00016481919656108227,0.00016467991533231256,1.3791243198311186e-05
train,18,0.00010790970266601718,0.00011379426274946185,1.3492077097005458e-05,0.00010890300304506402,0.00010749326034038306,1.3441608820101586e-05
train,19,0.0001712842432927752,0.0002174258505660479,1.3586896514634846e-05,0.00017045068280818762,0.00016926989925134645,1.3547901194113367e-05
train,20,6.60904946351719e-05,6.91657798854061e-05,1.5457850164637733e-05,6.56477844235257e-05,6.308061439078238e-05,1.5459872119662822e-05
train,21,4.496755742336858e-05,4.4460628033608826e-05,1.3324286773140753e-05,4.485820333378219e-05,4.189489912378141e-05,1.3312214537904381e-05
train,22,0.0002477165026071982,0.00041611331441877706,1.4374300910030481e-05,0.00024681608689851005,0.00024633673669455073,1.4106759711430909e-05
train,23,0.0005070589797584757,0.0005073312674749851,1.4728729587160289e-05,0.000511969412646718,0.0005114133505541189,1.3978745785869722e-05
train,24,0.0005114700597482181,0.0005165740572920418,1.3992394207728408e-05,0.0005067560047615868,0.0005081954201790441,1.362261832622873e-05
test,0,0.00013577647523980768,0.0001403728997647433,1.4707423584635622e-05,0.00013678180543087793,0.00013646859248896563,1.4542143921397978e-05
test,1,8.065893137333696e-05,8.403370908429506e-05,1.472834294206546e-05,8.007086085012405e-05,7.810727990741627e-05,1.4701197695689367e-05
test,2,0.00011855542266406013,0.00012533829891034272,1.3903340473985674e-05,0.0001197210867698062,0.0001193574742583139,1.3685628820607776e-05
test,3,7.756189574526428e-05,8.114158438798553e-05,1.6444613592930653e-05,7.726403224157627e-05,7.834387341614378e-05,1.649943843001017e-05
test,4,4.2174675747432145e-05,4.4162358108865575e-05,1.4814193472628886e-05,4.226667370839847e-05,4.067572134320197e-05,1.4803663464811092e-05
test,5,0.00030443791219374357,0.00030453019550453044,1.3933700849462605e-05,0.00030218262532288756,0.00030179454528909494,1.3736235986837795e-05
test,6,1.6197593915108013e-05,1.6216614562183348e-05,1.4241136622181971e-05,1.620166456542197e-05,7.666626499108436e-06,1.4241197189809198e-05
