run_name	project	inverse_formulation	train_total_loss	test_total_loss	train_mae	test_mae	data_sha256	predictions_sha256
apcardiac1d-full-absolute	apcardiac1d	absolute	4.427889	21.86684	0.08713715036092999	0.13329912702092997	3fb41f4dedb17d39a7f2b521daf4369a5d360e24f0ab07734b4c187bf6595805	64622343c7bdbb8dbf9878bf516c462587dc059d05f6de20d010910af598d6cf
apcardiac1d-full-reference-delta	apcardiac1d	reference_delta	5.230682	24.17706	0.09696714535092998	0.16847610612092997	13f72ca214b232b1cdb6d6d2ea63816214fe8e4825c418101d7d2cf3c0a31ed5	64bc129a1f6763f44c98d406a92a9e0d3a1a1eaaef6fc7a0550f76807ee1b113
