run_name	project	inverse_formulation	train_total_loss	test_total_loss	train_mae	test_mae	data_sha256	predictions_sha256
apcardiac2d-combined-noise-absolute	apcardiac2d	absolute	1.061789	4.027534	0.0043467518159249	0.0027882326159249	9a3c4e858cf6e6e392b38af3c5983cc1a14521c7681a5701253dc98b0045482b	df214a6220ec2088c6dc6d581e373fbe3fa5b7f378b21ceb3ff8378f98bdd5ba
apcardiac2d-combined-noise-reference-delta	apcardiac2d	reference_delta	29.6305	12.82533	0.0146728004159249	0.005414903915924901	436554f3d20142f362170a91ee6607a26abb3cf4b230c3f626379b65e2810fe1	b8948725dd0143756cd4561dc8e061437e8b120352da4ce97d925caa6880cfc0
