split,sample_index,polynomial_residual,forward_linear_error,forward_quadratic_error,observed_forward_residual,clean_forward_residual,observation_noise_floor
train,0,0.0001575886364949534,0.00015805112469048464,0.00015312875110537244,0.00015755471046668824,3.7082110950437736e-05,0.0001531237899332567
train,1,0.00015610483347663264,0.0001542608650451989,0.0001388012571168287,0.0001563407921682366,5.97504723756333e-05,0.00013882069897650035
train,2,0.00042941983323903425,0.00044327511226534093,0.00014374689629777828,0.00042636476823170605,0.00040978606561603684,0.0001438266959729398
train,3,0.0002231165286542401,0.000325676995984881,0.00013671611262874712,0.00022265084169126458,0.00017580413352750868,0.00013690949359507893
train,4,0.000275845081964184,0.0002633413837360527,0.00014530569918801823,0.0002772335692389102,0.00022219027742892617,0.00014547665842124438
train,5,0.00024355038013581073,0.000258213945406842,0.00013142132829402302,0.00024261950215789363,0.00020974260678520727,0.00013150839676000285
train,6,0.0001444205194553733,0.00014423696384356944,0.00014409983259808988,0.00014441939638774174,5.933688060832548e-06,0.00014409951819571455
train,7,0.0002872187948613929,0.0003280133089069981,0.0001444917797148348,0.0002859518640190343,0.0002554843807476334,0.00014456402319929925
train,8,0.0001529315690896815,0.00016445997496095788,0.00013636662236730978,0.00015307970238923678,7.229082312940525e-05,0.0001363466964245638
train,9,0.00020949786331539053,0.00021863641308050106,0.00014825699457186726,0.0002103667628436409,0.00013779366429685192,0.00014824949368828747
train,10,0.00019364195758273352,0.00019628659255532157,0.0001527545610155681,0.000194382905260699,0.00011865953823238813,0.00015277494188207594
train,11,0.0004008651579807793,0.0005062386545044749,0.00014876889490368755,0.00040332271713576165,0.00035843111333168983,0.00014882786737422431
train,12,0.0001609927022183444,0.000166519385988517,0.00014025952657658767,0.00016083750485761114,8.932877935645232e-05,0.0001402823165432877
train,13,0.00013831684128649198,0.0001381889101455976,0.0001385486792394083,0.0001383165004416024,4.740660723435758e-06,0.00013854820484373586
train,14,0.00042995081600165157,0.000529214431450062,0.00015064272166027045,0.0004270830324469164,0.00040721067583625645,0.00015066015639050864
train,15,0.00014130611328889615,0.00014725160779677335,0.00013115906916482355,0.0001413551371928951,6.126271365632007e-05,0.0001311426221668782
train,16,0.00022037743993688535,0.0002483513667934442,0.00014913183622869265,0.0002194343925179635,0.00015810990900572865,0.00014908852627319066
train,17,0.00021776444208084858,0.0003197466933830622,0.00014345432232629039,0.00021790015793928455,0.00016825689099853302,0.00014339923449353657
train,18,0.0001663550143135601,0.0001806973318664228,0.00012829796407574833,0.0001669792139987386,0.00012185850089109921,0.00012816215209210174
train,19,0.00021544873023457984,0.0002405967451875612,0.0001331227658853122,0.000214779505943926,0.0001516747015679955,0.0001330000649359944
train,20,0.00014843913711165148,0.00015351234037937604,0.00013411733807061925,0.00014825294995528742,7.077055155395704e-05,0.00013415948163486558
train,21,0.0001490205577957257,0.00015626703137328098,0.00014406012862035997,0.00014899030258953844,6.225309914518e-05,0.00014407778254624834
train,22,0.000285481516621547,0.00042633184053436824,0.0001433665586817684,0.0002848072853658224,0.0002325277168488794,0.00014348100701274893
train,23,0.000524571385660825,0.0005157822163702557,0.00013568457054898502,0.0005293375187986029,0.000502698189656479,0.00013600106723255125
train,24,0.0005292798114352953,0.0005194775841267173,0.00013769791189054636,0.00052472255458443,0.0004931597792377057,0.00013712971095979662
test,0,0.00019190191007130238,0.0002039593663818561,0.00013705297447641463,0.00019261408583040536,0.00014921981845904573,0.00013693375603809714
test,1,0.0001490054324258329,0.0001480807560713233,0.0001266936813566255,0.000148673525212464,7.326116947927613e-05,0.0001266624256010953
test,2,0.00018403897935572402,0.00019697859748859514,0.00014199487136625153,0.00018474889158880917,0.00012857287732176122,0.0001418354540910135
test,3,0.00015482703838247503,0.00016582241545980232,0.00013652529013819076,0.00015467425471280143,9.610660315199052e-05,0.00013656610116377958
test,4,0.0001446214267069381,0.00014699270213226537,0.00013938691369563984,0.00014465103111546527,4.812586221331695e-05,0.00013938349764154855
test,5,0.00033712832255564914,0.00034363438556457516,0.0001458997508121258,0.00033508865982923757,0.00030923963418822136,0.00014597991709933597
test,6,0.00013601556836509464,0.0001366049964363597,0.00013621240323934852,0.00013601620533817624,1.5753427455997498e-05,0.00013621229802429077
