status,project,preset,grid_profile,active_params,model,seed,n_refs,radius_pct,n_sensors,observation_mode,noise,observation_noise,observation_event_noise_mode,observation_event_noise,epochs,learning_rate,batch_size,hidden_dim,residual_form,formulation,device,test_mae,active_test_mae,active_params_detected,param1_mae,param2_mae,active_param1_mae,active_param2_mae,data_loss,physics_loss,total_loss,train_observation_active_fraction,test_observation_active_fraction,train_observation_active_fraction_gt_0p5,test_observation_active_fraction_gt_0p5,train_observation_events_per_sample,test_observation_events_per_sample,train_observation_events_per_sample_gt_0p5,test_observation_events_per_sample_gt_0p5,test_observation_first_active_index,test_observation_first_active_index_gt_0p5,test_model_event_abs_mean,test_model_spike_mean,test_model_spike_active_fraction_gt_0p5,test_model_spike_count_per_sample,early_active_test_mae_25,early_active_test_mae_50,early_active_test_mae_75,run_hash,run_dir
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1234,0,1,12,event_traces,0,0,jitter,0.05,50,0.001,16,20,strong,absolute,cuda,0.00251399182468,0.00251399182468,"0,1,2",0.00518008112262,0.000836763478903,0.00518008112262,0.000836763478903,1.38339722157,0.00392170716077,1.38339722157,0.0078125,0.0078125,0.0078125,0.0078125,12,12,12,12,45.1538461538,45.1538461538,,,,,0.00272562355317,0.00251399182468,0.00251399182468,87412a20e1cb,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-data-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-05/convmultiplus/seed-1234/run-87412a20e1cb
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1234,0,1,12,event_traces,0,0,jitter,0.05,50,0.001,16,20,strong,absolute,cuda,0.00304804977163,0.00304804977163,"0,1,2",0.00664753148415,0.000471473587872,0.00664753148415,0.000471473587872,0.885172247887,0.00533912191167,0.885172247887,0.0078125,0.0078125,0.0078125,0.0078125,12,12,12,12,45.8846153846,45.8846153846,,,,,0.00302232377651,0.00304804977163,0.00304804977163,3f4d6eaeb4a9,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-data-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-05/convmultiplus/seed-1234/run-3f4d6eaeb4a9
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1234,0,1,12,event_traces,0,0,jitter,0.1,50,0.001,16,20,strong,absolute,cuda,0.00257919125026,0.00257919125026,"0,1,2",0.00520391568548,0.0005659188546,0.00520391568548,0.0005659188546,0.964402377605,0.00396937131882,0.964402377605,0.0078125,0.0078125,0.0078125,0.0078125,12,12,12,12,44.8571428571,44.8571428571,,,,,0.00258559269783,0.00257919125026,0.00257919125026,22e93a76ff5b,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-data-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-1/convmultiplus/seed-1234/run-22e93a76ff5b
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1234,0,1,12,event_traces,0,0,jitter,0.1,50,0.001,16,20,strong,absolute,cuda,0.00265611161462,0.00265611161462,"0,1,2",0.00503942716152,0.000745381040605,0.00503942716152,0.000745381040605,1.16811406612,0.00354041391984,1.16811406612,0.0078125,0.0078125,0.0078125,0.0078125,12,12,12,12,44.3076923077,44.3076923077,,,,,0.0031790685952,0.00265611161462,0.00265611161462,73f63ebd6feb,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-data-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-1/convmultiplus/seed-1234/run-73f63ebd6feb
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1234,0,1,12,event_traces,0,0,jitter,0.1,50,0.001,16,20,strong,absolute,cuda,0.00303662675474,0.00303662675474,"0,1,2",0.00665524011921,0.000442569951739,0.00665524011921,0.000442569951739,0.872054457664,0.0053084329702,0.872054457664,0.0078125,0.0078125,0.0078125,0.0078125,12,12,12,12,45.8076923077,45.8076923077,,,,,0.00304583184101,0.00303662675474,0.00303662675474,414f94245be8,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-data-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-1/convmultiplus/seed-1234/run-414f94245be8
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1234,0,1,12,event_traces,0,0,jitter,0.2,50,0.001,16,20,strong,absolute,cuda,0.00270345994367,0.00270345994367,"0,1,2",0.00526272023955,0.000596832377865,0.00526272023955,0.000596832377865,1.07317113876,0.00435856217518,1.07317113876,0.0078125,0.0078125,0.0078125,0.0078125,12,12,12,12,43.7142857143,43.7142857143,,,,,0.00279261430068,0.00271634650495,0.00270345994367,f330d37ea50a,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-data-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-2/convmultiplus/seed-1234/run-f330d37ea50a
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1234,0,1,12,event_traces,0,0,jitter,0.2,50,0.001,16,20,strong,absolute,cuda,0.00277820846138,0.00277820846138,"0,1,2",0.005595155019,0.000778180788879,0.005595155019,0.000778180788879,1.22881746292,0.00398456817493,1.22881746292,0.0078125,0.0078125,0.0078125,0.0078125,12,12,12,12,42.4615384615,42.4615384615,,,,,0.00308977916386,0.00279081178711,0.00277820846138,ef0da1872160,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-data-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-2/convmultiplus/seed-1234/run-ef0da1872160
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1234,0,1,12,event_traces,0,0,jitter,0.2,50,0.001,16,20,strong,absolute,cuda,0.00302842159912,0.00302842159912,"0,1,2",0.00656997208638,0.000455472319797,0.00656997208638,0.000455472319797,0.889354050159,0.00531025696546,0.889354050159,0.0078125,0.0078125,0.0078125,0.0078125,12,12,12,12,45.3846153846,45.3846153846,,,,,0.00301987654734,0.00302596209064,0.00302842159912,e6cb49bf1ebe,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-data-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-2/convmultiplus/seed-1234/run-e6cb49bf1ebe
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1235,0,1,8,event_traces,0,0,jitter,0.05,50,0.001,16,20,strong,absolute,cuda,0.00257064921183,0.00257064921183,"0,1,2",0.00543283158121,0.000545448916594,0.00543283158121,0.000545448916594,0.93425989151,0.00447324896231,0.93425989151,0.0078125,0.0078125,0.0078125,0.0078125,8,8,8,8,45.5714285714,45.5714285714,,,,,0.00261909831356,0.00257064921183,0.00257064921183,5095473538cf,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-data-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-05/convmultiplus/seed-1235/run-5095473538cf
complete,activation1d,default,full,"s,t0,x0",convmultiplus,1235,0,1,8,event_traces,0,0,jitter,0.05,50,0.001,16,20,strong,absolute,cuda,0.00280747292462,0.00280747292462,"0,1,2",0.00550419667164,0.00073394497251,0.00550419667164,0.00073394497251,1.16915643215,0.0039829229936,1.16915643215,0.0078125,0.0078125,0.0078125,0.0078125,8,8,8,8,46.4615384615,46.4615384615,,,,,0.00281650529059,0.00280747292462,0.00280747292462,1498e3d60ddc,/home/ubuntu/Github/thesis/modelling-cardiac-functions-thesis-index/output/results/heart_problem/matrix/snn-eikonal-event-jitter-data-activation1d-e50-ms1/activation1d/preset-default/grid-full/active-s-t0-x0/obs-event-traces/event-noise-jitter-0-05/convmultiplus/seed-1235/run-1498e3d60ddc
