split,sample_index,polynomial_residual,forward_linear_error,forward_quadratic_error,observed_forward_residual,clean_forward_residual,observation_noise_floor
train,0,0.00014645503441381073,0.00015329042110086318,0.00014729473733459615,0.00014645771665319426,1.5727589976999062e-05,0.00014730501562112172
train,1,0.00013728332047175903,0.0001493834072291082,0.0001385289765966697,0.00013730505054307832,1.8577587826399134e-05,0.00013862277913911838
train,2,0.00014204426932494846,0.00042046248272754866,0.0001434516061263912,0.00014196466114396307,2.0036008564101498e-05,0.00014294320174095728
train,3,0.0001352196931133768,0.0003045234157282082,0.00013668756119323568,0.00013484127772187197,1.995507994854453e-05,0.0001363142419576188
train,4,0.0001460124885685549,0.00027478822091903826,0.00014604177455939378,0.00014602035659533035,2.967460747117328e-06,0.00014606942790472842
train,5,0.00013850135798844062,0.0002462094690366946,0.0001389241620654564,0.0001384686349696289,1.08292672251104e-05,0.00013881024092657216
train,6,0.000152724618730561,0.00015331416493113344,0.00015328684970703963,0.0001527247665990596,1.3124026876496468e-05,0.0001532869570706939
train,7,0.00014296342929534276,0.0003206887305342002,0.0001435003877325668,0.00014287454228519464,1.241562929972412e-05,0.0001434685572536701
train,8,0.00014434366653569473,0.00017712416541905922,0.00014506608403484493,0.00014429065706344637,1.4428230033190605e-05,0.00014498143089936794
train,9,0.00014852474424069577,0.000223049802187145,0.0001487741272965228,0.00014838893324084227,8.672771454157557e-06,0.00014871294144266372
train,10,0.00013445854234169692,0.00018133529203442688,0.00013449806810838868,0.00013456576994972088,3.210743357210338e-06,0.00013458476478890304
train,11,0.0001452932480273927,0.0005260391741771162,0.00014553886033090075,0.00014530577643711963,8.484705843908675e-06,0.00014560010034845127
train,12,0.00012917690939632278,0.00014264710305764288,0.0001313292129861261,0.000129181421738072,2.366476863345906e-05,0.00013127874992562675
train,13,0.00014348992710910106,0.00014364651320933726,0.00014369001757556714,0.0001434899728579469,7.5798307605432145e-06,0.00014368968320458027
train,14,0.00014585614453649774,0.0005129598232284996,0.00014658196454440053,0.00014549381848215687,1.4541294033009565e-05,0.0001463429877964616
train,15,0.00013951602128590014,0.0001475985614141017,0.00013984903412559322,0.0001395159150555355,9.646524779486929e-06,0.00013985878482085143
train,16,0.00014306353974645426,0.0002446816521827713,0.00014351945049300024,0.00014312917076875735,1.1427013768209204e-05,0.0001435527404586812
train,17,0.00013732044315693318,0.00033086780141340915,0.00013781451725481368,0.0001374648019523208,1.1647118804781655e-05,0.00013791243198322807
train,18,0.00013432623934157332,0.00017359001119625716,0.0001344160594134134,0.00013429141529072388,4.969463909525796e-06,0.0001344160882008977
train,19,0.0001352114356427207,0.00024903152078309003,0.0001354762860308859,0.00013525704242164203,8.457947852030368e-06,0.00013547901194090268
train,20,0.00015410742564544628,0.00016800230646689385,0.00015458731006834665,0.00015413553086165941,1.2146372523288398e-05,0.00015459872119666742
train,21,0.00013278335125030595,0.0001364574865086255,0.000133133734657593,0.0001327799904210543,9.651297517185286e-06,0.00013312214537946203
train,22,0.00014083807980941148,0.00044727203788515576,0.0001410352979622276,0.00014084420096996007,7.504108426017054e-06,0.00014106759711398395
train,23,0.00013950408998839202,0.0005231113619438436,0.0001397906031756825,0.0001395497205573122,8.988195281084878e-06,0.00013978745785810367
train,24,0.00013482088455453507,0.0005473404857423601,0.00013579749454533405,0.00013485026101070494,1.6286370489413176e-05,0.00013622618326272155
test,0,0.00014313917939041246,0.00020400962695835245,0.0001455431688446985,0.00014312605156792648,2.6303049420247526e-05,0.00014542143921412385
test,1,0.0001468710509202893,0.00016727095256852914,0.000147022394323122,0.0001468875554672075,6.622165638673323e-06,0.00014701197695678693
test,2,0.00013558991081040483,0.00018984307603252978,0.0001370096271394915,0.00013550396962194267,1.9660403739126378e-05,0.00013685628820609975
test,3,0.00016046531736111635,0.00019314577899645952,0.00016493682619937483,0.0001604668551514084,3.8177369241689325e-05,0.00016499438430060733
test,4,0.0001460174445892285,0.000156437382670611,0.00014804682227511127,0.00014601419514887053,2.4423779250373785e-05,0.00014803663464769626
test,5,0.0001359251918020651,0.0003328650130985911,0.00013738922725174452,0.00013594183500003016,1.9965997705625706e-05,0.00013736235986819552
test,6,0.00014213729810190037,0.00014247795237995895,0.00014241190855381148,0.00014213730069792036,8.838450904786949e-06,0.00014241197189829755
