run_name	project	inverse_formulation	train_total_loss	test_total_loss	train_mae	test_mae	data_sha256	predictions_sha256
apcardiac1d-shortpulse-absolute	apcardiac1d	absolute	1.248247	17.75852	0.441930114	0.39057124899999995	c0c69b8bf2126f0c5ba71da855696ef3529ecb47a83c69274bb564f5008706fe	9ec28ae349566a67116c4d23ddf07ff771ab718b9dd8991584fbb1261c8bacf1
apcardiac1d-shortpulse-reference-delta	apcardiac1d	reference_delta	6.289281	7.919304	0.42225117	0.358627366	4073c0e305ef90c8bf3658e9546aec59cef0df8badcd45dcfd983f4bd98ee14d	176ff31a6bf97362f1113f1c6d7941988dce49bda7133899c5de8556764b12de
