split,sample_index,polynomial_residual,forward_linear_error,forward_quadratic_error,observed_forward_residual,clean_forward_residual,observation_noise_floor
train,0,3.2190670398358695e-05,0.001009828761706102,2.6840117858363728e-05,1.5934846513062555e-05,7.394170502084267e-06,1.4730501562086585e-05
train,1,0.00012849880720472136,0.001980688256842441,8.897184552151604e-05,4.540916903982477e-05,4.5128915258699084e-05,1.3862277913948513e-05
train,2,0.00042477972258974,0.009997847504547108,0.0004217531283074369,1.9458993882147137e-05,1.3535542242502229e-05,1.4294320174115941e-05
train,3,0.0005228000362635864,0.006982076713425077,0.00034093810055488765,0.00031942955844208834,0.0003195500590684993,1.363142419576896e-05
train,4,0.00021696517240167725,0.00607148190010383,0.00020920596623601894,1.712011279724311e-05,9.353014488323705e-06,1.4606942790453915e-05
train,5,0.00016138325292872568,0.00521570523428463,0.00015746471666315732,1.759053242804408e-05,1.0068569690012416e-05,1.388102409267554e-05
train,6,1.562488665867e-05,0.00027385539622495106,1.5573939156025532e-05,1.5286174136020804e-05,1.6588566684426281e-06,1.5328695707071087e-05
train,7,0.00026218659927997875,0.007087513436225006,0.0002264283906744737,8.486843926475913e-05,8.503575048910316e-05,1.4346855725358672e-05
train,8,0.00013017914136817743,0.0022335135783197887,8.49105393849411e-05,6.572680560061829e-05,6.270441102811629e-05,1.449814309001412e-05
train,9,0.0003922538251448324,0.004384806104676759,0.0002557107017634608,0.00017117170572976097,0.00017141868519835748,1.4871294144189902e-05
train,10,0.0002753960316380572,0.003290549340555716,0.00018945189423873773,9.934265617884285e-05,9.835785858016089e-05,1.3458476478884296e-05
train,11,0.0006578595672842087,0.012766975196949373,0.0004772042237500243,0.00036013063083357983,0.00036065367292391364,1.4560010034859917e-05
train,12,4.257444358603167e-05,0.001982974312219314,4.3555482840274096e-05,1.2995524312684388e-05,1.0344038250432173e-06,1.3127874992581552e-05
train,13,1.4389033036306416e-05,0.00019262704398379454,1.445051690720613e-05,1.4349884361696019e-05,7.399146518039642e-07,1.436896832045766e-05
train,14,0.0006036096712864271,0.012195059789811344,0.00048527996953386197,0.0002715899592327276,0.00027032447036648107,1.4634298779644959e-05
train,15,2.757067115990885e-05,0.0014532742620820846,2.5408028343930865e-05,1.4437648100006622e-05,4.042007314649683e-06,1.3985878482115059e-05
train,16,0.0003938271135734353,0.004796603742864604,0.00027361252373810915,0.00017476159981211036,0.0001737495571008757,1.4355274045855874e-05
train,17,0.00040392354183141496,0.007108916597468055,0.0002459172075306794,0.0002857915219516857,0.00028461074372971445,1.3791243198310149e-05
train,18,0.00023524906623301564,0.0029572516786881683,0.00016190967747269015,8.523436818536301e-05,8.470920509552714e-05,1.3441608820101586e-05
train,19,0.00017728812457233707,0.005356172274855644,0.00013810656547030568,8.844781245798482e-05,8.67910939059693e-05,1.3547901194115098e-05
train,20,9.208904378272557e-05,0.0016388442641122301,6.983116784632083e-05,3.0218414860178062e-05,2.5578627160540184e-05,1.5459872119662006e-05
train,21,2.0240568442060952e-05,0.0010768700219611306,2.0848963066519722e-05,1.3282233495216313e-05,9.036708812370369e-07,1.3312214537904381e-05
train,22,0.0007061952395817356,0.010416970201979424,0.000395060444999714,0.0005142282083007909,0.0005147480044104024,1.410675971143176e-05
train,23,0.0006434212803432511,0.013203958305177135,0.0006410968697693514,1.430314299753401e-05,2.802889760081198e-06,1.3978745785869722e-05
train,24,0.0005893327123116629,0.012410802054288518,0.0005876517329922431,1.5094427213447073e-05,5.912487631972646e-06,1.3622618326234723e-05
test,0,0.00020364312347212008,0.0035959931311369004,0.00015922300564661702,5.303629706860639e-05,4.916527793991853e-05,1.4542143921397978e-05
test,1,0.00011717789380739608,0.002011022164430167,9.019453864082525e-05,3.4358407513695164e-05,3.0519654193823255e-05,1.4701197695689367e-05
test,2,0.0002694108284001937,0.00323877288523341,0.00018858043419568644,9.377864982904554e-05,9.198839230485624e-05,1.3685628820607776e-05
test,3,4.517211221663106e-05,0.0018910604270545625,3.981930579111743e-05,1.648020550962032e-05,7.587425048843277e-06,1.649943843001017e-05
test,4,2.0352450647655105e-05,0.0010241174933230076,2.0968364084160254e-05,1.4614458876887708e-05,2.8377558065212172e-06,1.480366346481206e-05
test,5,0.0002783919948359791,0.007389619735469493,0.0002766711356572693,1.3710270819121334e-05,2.595567287923745e-06,1.3736235986837795e-05
test,6,1.4265201020008563e-05,0.00020233156309984817,1.4282014598479223e-05,1.421360769043299e-05,9.563891633618843e-07,1.4241197189809198e-05
